gene	sample1	sample2	sample1_rpkm	sample2_rpkm	sp1_rpkm/sp2_rpkm	log2(sp1_rpkm/sp2_rpkm)
zgc.113364	127	137	2.77184726945	2.98865569456	0.927456205309	-0.10864893593030316
rbm14b	5375	5798	8.55012893872	9.21854009674	0.927492731928	-0.10859211843915433
papd7	2682	2893	16.0250775107	17.2774458878	0.927514264248	-0.1085586257670678
lrrc58b	572	617	5.6796674451	6.12352909226	0.92751538525	-0.10855688211297056
si.ch211.149a19.3	1793	1934	5.95549112689	6.42071664928	0.927543053556	-0.10851384635040856
ttyh3b	1959	2113	4.55168905003	4.90712802858	0.927566801501	-0.1084769094092957
supt20	2381	2568	8.77313242063	9.45758059888	0.92762967536	-0.10837912159391135
orai1a	573	618	7.20967828923	7.77211971841	0.927633457852	-0.10837323888941199
si.dkey.57h18.2	191	206	1.77141426614	1.90960583747	0.927633457852	-0.10837323888941199
ssh1a	2267	2445	4.00073056271	4.31277091289	0.927647362571	-0.10835161384075231
mthfd1b	12115	13066	34.5838306505	37.280529647	0.927664681214	-0.108324679804378
ing4	2179	2350	34.2639713481	36.9349973982	0.927683058393	-0.10829610007839745
bcap29	599	646	8.30362835841	8.95083067477	0.927693602987	-0.10827970164708133
btbd10b	2843	3066	19.8316286244	21.3768354577	0.927715828831	-0.1082451377231926
c1r	51	55	0.568807957056	0.613123438997	0.927721761846	-0.10823591129510658
LOC100536182	102	110	0.774939432983	0.835314492829	0.927721761846	-0.10823591129510625
si.ch211.199b20.3	357	385	2.71929260774	2.93115104073	0.927721761846	-0.10823591129510643
trit1	7783	8393	15.1427708126	16.3216959942	0.927769443688	-0.10816176342846673
srprb	1059	1142	18.0016622658	19.4031613813	0.927769548071	-0.10816160111244862
si.dkey.40j3.3	13316	14359	3.83319518969	4.1314365376	0.927811707818	-0.10809604358532857
zbtb34	1647	1776	11.1722543705	12.0414814221	0.927813944056	-0.10809256636569352
znf995	728	785	14.4506580024	15.57455486	0.927837625685	-0.10805574332223526
ppan	4675	5041	50.1406072994	54.0398847999	0.927844452022	-0.10804512908894495
galt	4637	5000	3.10245342198	3.34370474107	0.927849096206	-0.10803790791686597
dpysl5b	294	317	2.57835912069	2.77872188295	0.92789391285	-0.10796822504498525
st3gal8	2688	2898	18.4122885821	19.8411404963	0.92798539406	-0.10782599652011149
pias4a	5108	5507	59.9714850341	64.6247287918	0.927995925945	-0.10780962319009697
smarcad1b	1242	1339	5.30945811799	5.72135535869	0.928007051673	-0.10779232684577156
fam214b	410	442	4.23403453098	4.56228646189	0.928051003887	-0.10772399962792766
crp1	141	152	2.7991918817	3.01610799407	0.928080787296	-0.1076777007867343
si.ch211.89o9.6	1269	1368	35.1732618369	37.8989225059	0.928080787296	-0.10767770078673448
znf740b	3346	3607	30.3309278095	32.6810230741	0.928089911406	-0.10766351749115989
si.ch211.120p12.3	6172	6653	27.2259086439	29.3334896306	0.928151031014	-0.10756851155334388
tcirg1b	5069	5464	23.2991570984	25.1025795281	0.928157884025	-0.10755785944255619
si.dkeyp.72h1.1	629	678	2.15127727823	2.31774248266	0.928177868907	-0.10752679599899691
si.dkey.19f23.1	552	595	15.8823346763	17.1112593516	0.928180348975	-0.10752294115907925
snx5	1104	1190	17.5563686833	18.9148247996	0.928180348975	-0.10752294115907925
cpne2	244	263	0.850096688898	0.915849239826	0.928205922909	-0.10748319147135842
eif3ja	3830	4128	84.3630953098	90.8831064104	0.928259372306	-0.10740011835287688
mb21d1	90	97	2.73992389614	2.95159976711	0.928284358427	-0.10736128559939508
rnaseka	900	970	104.218352354	112.269857192	0.928284358427	-0.10736128559939526
dzip1l	103	111	0.400192371317	0.431066528696	0.928377279784	-0.10721687890882993
mfge8a	309	333	2.73945558829	2.95079990425	0.928377279784	-0.10721687890882975
abca3b	7031	7577	9.62011160624	10.3621539978	0.928389175484	-0.10719839315162606
use1	631	680	11.5385569679	12.4285594651	0.928390534742	-0.10719628089709501
LOC110437926	644	694	22.939060692	24.7080787045	0.928403254919	-0.10717651420558615
hmg20a	876	944	8.97184693831	9.66361204496	0.928415472037	-0.10715752950261025
fcer1g	116	125	1.83518419649	1.97661199702	0.928449386757	-0.1071048292764572
grip2b	348	375	0.385728242199	0.41545424845	0.928449386757	-0.10710482927645702
LOC100007049	116	125	9.93674905478	10.7025209952	0.928449386757	-0.1071048292764572
tnrc6c2	1921	2070	4.11988251542	4.43728736103	0.928468719786	-0.10707478846310262
ankrd46a	774	834	14.2295881385	15.3252356955	0.928506968585	-0.10701535704219557
nsun2	4554	4907	15.68056075	16.8878500278	0.928511369071	-0.10700851967354706
bsdc1	1600	1724	12.150389491	13.0857078836	0.928523668651	-0.10698940905631564
pdzd2	8959	9653	9.37050886123	10.0914991463	0.928554689979	-0.10694121042597263
adat1	504	543	3.16320767041	3.40633016702	0.928626267951	-0.10683000404638751
fndc4b	168	181	0.797263655201	0.858540925145	0.928626267951	-0.10683000404638718
rapgef5b	2197	2367	5.69394801362	6.1315664777	0.928628603201	-0.10682637605328062
nupl2	517	557	9.85279132414	10.6099583583	0.928636191717	-0.1068145867670392
szrd1	1811	1951	43.8316845467	47.1972531215	0.928691431128	-0.10672877140080073
slc17a9b	1630	1756	9.35973315369	10.0783657901	0.928695519558	-0.1067224201588605
LOC101883440	453	488	12.8884216607	13.8774956102	0.928728210238	-0.10667163725859345
sorbs3	1437	1548	2.58705442136	2.78554061648	0.928744103049	-0.10664694942901609
kmt2e	8261	8899	25.4049980721	27.3537890532	0.928756086504	-0.1066283346576482
zgc.92818	1010	1088	18.7401060956	20.1775907556	0.928758359835	-0.10662480335312473
slc25a32b	764	823	5.40505464821	5.81964252171	0.928760594496	-0.10662133212781921
selo	1334	1437	12.6020668475	13.568519404	0.92877243804	-0.10660293501469359
tmem127	1619	1744	24.9368144228	26.8491380358	0.928775232546	-0.10659859421630265
LOC108182745	272	293	7.89250300084	8.49773560527	0.928777190472	-0.10659555291385091
bbx	1659	1787	4.44537119065	4.78603576429	0.92882113916	-0.10652728782756957
mboat4	337	363	3.84672590528	4.14150041157	0.928824223833	-0.10652249655583468
rela	2800	3016	11.2874819455	12.1523457432	0.928831534589	-0.10651114117827766
eif4ebp2	1789	1927	50.3093362079	54.1638720866	0.928835666095	-0.10650472398575497
casp8l2	363	391	2.79858138225	3.01299086884	0.928838321812	-0.10650059905354389
trpm5	1556	1676	8.0781512692	8.69693342449	0.928850535575	-0.10648162845510205
trip11	6056	6523	27.0956143193	29.1709287466	0.928856758546	-0.10647196293951149
palm1b	2581	2780	8.27448257288	8.90814709156	0.928866855007	-0.1064562812588422
slc30a5	1726	1859	20.1778242478	21.7221433726	0.928905766879	-0.10639584548246887
arf1	10266	11057	108.063710539	116.333733954	0.928911218323	-0.10638737880167994
si.ch73.299h12.2	2843	3062	29.2729988128	31.5126760045	0.928927737164	-0.10636172356420277
clockb	2701	2909	11.7669526456	12.6669741793	0.928947393357	-0.10633119633328156
mast2	10380	11179	7.45661792929	8.02670378006	0.928976343666	-0.10628623596553588
aglb	13	14	0.0539116587086	0.0580306078842	0.929021092045	-0.10621674365845424
cidea	52	56	0.860972453353	0.926752321046	0.929021092045	-0.10621674365845424
etv7	13	14	0.125472164561	0.135058467063	0.929021092045	-0.10621674365845424
fam117aa	1326	1428	7.69162948624	8.27928402498	0.929021092045	-0.10621674365845424
ift27	91	98	5.71540116607	6.15206825229	0.929021092045	-0.10621674365845406
LOC101884037	13	14	1.30278726494	1.40232259106	0.929021092045	-0.10621674365845406
LOC103908726	13	14	1.31948966577	1.42030108581	0.929021092045	-0.10621674365845424
LOC103909477	26	28	1.93038863246	2.07787384914	0.929021092045	-0.10621674365845424
LOC108191518	13	14	1.77448610225	1.91006008092	0.929021092045	-0.10621674365845424
LOC110440076	13	14	1.82244518609	1.96168332635	0.929021092045	-0.10621674365845406
msx2a	39	42	3.16763015877	3.40964288743	0.929021092045	-0.10621674365845424
opn1sw1	13	14	0.737083936931	0.793398495731	0.929021092045	-0.10621674365845406
pimr88	26	28	1.41139204957	1.51922497956	0.929021092045	-0.10621674365845424
rgs17	156	168	0.772460471925	0.831477862601	0.929021092045	-0.10621674365845424
tmem119b	52	56	2.39569210987	2.57872736193	0.929021092045	-0.1062167436584544
tuba8l3	91	98	1.22065148856	1.31391149137	0.929021092045	-0.10621674365845406
zgc.136308	1326	1428	25.1429895168	27.0639598306	0.929021092045	-0.1062167436584544
zgc.174356	182	196	0.370863484814	0.399198132303	0.929021092045	-0.10621674365845406
zgc.174574	286	308	9.62000023768	10.3549858233	0.929021092045	-0.10621674365845424
rc3h1a.2	3511	3781	14.4258677051	15.5277144357	0.929039992643	-0.10618739284842146
ATP8	547	589	501.711808405	539.972986587	0.92914242169	-0.10602834077984644
rps6kc1	1850	1992	7.44503104799	8.01260735627	0.929164592368	-0.10599391640634862
qars	4027	4336	18.51083843	19.9215660917	0.929185905608	-0.10596082415005972
sh3bp5la	678	730	8.65388165015	9.31309129461	0.929216881527	-0.10591273037297791
sptbn5	1344	1447	2.89434249068	3.1146476631	0.929268027639	-0.1058333234949068
kbtbd7	209	225	10.2571487037	11.0370402485	0.929338706093	-0.10572359887809653
dpagt1	719	774	14.6390484495	15.7512368116	0.929390410706	-0.10564333544705452
aup1	3047	3280	18.2938968358	19.6832748865	0.929413267928	-0.10560785456090255
gpr153	1164	1253	1.94837813041	2.09633690226	0.929420327581	-0.10559689615551907
dnajc14	3127	3366	29.7758458616	32.0361324487	0.929445709757	-0.10555749714685074
ndufb2	1113	1198	60.8355696849	65.4498982193	0.929498308478	-0.10547585518876837
zgc.174263	2411	2595	50.503692048	54.3316660315	0.929544329061	-0.10540442738465933
sirt2	1114	1199	7.52886326076	8.09940553149	0.929557512769	-0.10538396581613407
htatip2	118	127	2.57429658941	2.76930020269	0.929583794099	-0.10534317715226697
LOC405768	118	127	0.436530704705	0.469598015236	0.929583794099	-0.10534317715226679
zc2hc1c	118	127	1.53611207131	1.65247294656	0.929583794099	-0.10534317715226679
nek11	1390	1496	1.71118548825	1.84078736334	0.929594325956	-0.1053268320187092
wdr82	3974	4277	79.3017140122	85.3068104143	0.929605896962	-0.10530887436860559
zgc.173705	551	593	8.02813094401	8.63589363232	0.929623648208	-0.1052813257167885
setd4	433	466	8.25508857819	8.87992914608	0.929634509735	-0.10526446966949776
wu.fb55g09	1588	1709	180.143177356	193.775615788	0.929648328682	-0.10524302427512393
hecw2b	2101	2261	3.54340450508	3.81140400024	0.929684836573	-0.1051863698204253
ythdf2	7154	7698	92.8408000915	99.8521885097	0.929782326027	-0.10503509255755554
baz1a	7171	7716	38.231902064	41.117636609	0.929817596949	-0.10498036553456873
flna.2	3016	3245	8.23959707311	8.86092541743	0.929879971329	-0.10488358935977883
idh1	2977	3203	19.1247390045	20.5666408224	0.929891233561	-0.10486611627858966
vtg7.2	145	156	3.20187377793	3.44310721239	0.929937286416	-0.10479466858925617
creb3l3b	1663	1789	4.34245547021	4.6692078556	0.930019738788	-0.10466675850658154
si.dkey.42i9.4	1993	2144	233.481846607	251.050068562	0.930021042991	-0.10466473536065682
LOC110439398	264	284	7.70944689985	8.28948170127	0.930027615438	-0.10465453988817097
crfb2	251	270	1.99671464892	2.14682077498	0.93007980554	-0.10457358284200113
glrx3	2830	3044	15.5584136535	16.7268155945	0.930147975003	-0.10446784552624293
LOC108184060	2793	3004	16.3308772667	17.5561082517	0.930210558771	-0.10437077897626429
nucb1	3469	3731	41.1362475495	44.2216929243	0.93022778707	-0.10434405927234001
si.ch1073.349o24.2	53	57	0.197972598972	0.212810872899	0.93027483171	-0.10427109934348486
si.dkey.261m9.19	1961	2109	310.829497094	334.126525301	0.93027483171	-0.10427109934348486
si.dkey.32n7.7	106	114	0.791811745603	0.851158946381	0.93027483171	-0.10427109934348468
slc44a4	53	57	0.279310393463	0.300245028611	0.93027483171	-0.10427109934348468
LOC100536580	199	214	8.79375515798	9.45202385352	0.930356852062	-0.10414390559944044
snrnp48	491	528	14.4562760916	15.5381248559	0.930374561002	-0.10411644478570259
LOC100005990	3225	3468	35.549639134	38.2097599161	0.930381117599	-0.10410627776579864
nup62l.2	3678	3955	17.8192302545	19.1519696628	0.930412410222	-0.10405775469015863
pde4bb	2271	2442	2.10494896438	2.26235023222	0.930425773341	-0.10403703402245768
cnga3a	186	200	1.1137478155	1.19699864608	0.930450355263	-0.1039989184086358
dus3l	1196	1286	15.4543852753	16.6092975873	0.930465914894	-0.10397479287178436
baz2a	21629	23256	59.7680460336	64.2328775874	0.930489934104	-0.10393755137055437
fgf13a	2460	2645	1.6721768254	1.79705972913	0.930507093501	-0.10391094651672816
LOC108179687	918	987	18.3407135745	19.709719451	0.93054158483	-0.10385747078453182
usf1l.2	852	916	10.8812525265	11.6929612571	0.930581423069	-0.10379570761304788
bzw1a	20546	22089	344.391213809	370.075706601	0.930596652703	-0.10377209706588565
ube3d	759	816	4.34156606536	4.66535331756	0.9305974853	-0.10377080629797154
stk25b	1332	1432	10.5276306625	11.3125152057	0.930618034188	-0.10373894993493663
rnf8	1306	1404	8.58689131039	9.22676881621	0.930649882037	-0.10368957850007204
stap2a	893	960	2.85037319007	3.06274783227	0.930658789483	-0.10367577022923782
dicp1.1	40	43	0.821416092277	0.882594899995	0.93068302602	-0.10363819955667779
LOC108183680	40	43	0.381369897695	0.409774205645	0.93068302602	-0.10363819955667779
sdr16c5b	1640	1763	13.173054302	14.1541791713	0.93068302602	-0.10363819955667797
si.ch211.195o20.7	40	43	0.238651153258	0.256425814789	0.93068302602	-0.10363819955667797
zgc.162858	120	129	1.59162495616	1.71016867361	0.93068302602	-0.10363819955667797
pcdh11	1747	1878	0.882738785859	0.948472262078	0.930695415304	-0.10361899447895724
cyp2v1	467	502	3.01346964208	3.23775065422	0.930729374776	-0.10356635398305233
golga5	1857	1996	17.5924753284	18.9001532827	0.930811251387	-0.10343944514378225
si.dkey.84o3.2	107	115	0.452988515469	0.486621167944	0.930885348417	-0.10332460428517062
e2f4	4709	5061	50.974119122	54.757942186	0.930899100423	-0.10330329145113641
larsb	2783	2991	10.1119333883	10.8624339643	0.93090861786	-0.10328854152968717
zgc.172014	750	806	16.4936208222	17.7165652109	0.930971699415	-0.10319078288666628
si.rp71.1d10.8	2519	2707	33.8284590092	36.3355757027	0.931001046633	-0.10314530522266457
paqr5b	335	360	3.07507843632	3.30296243234	0.931006179848	-0.10313735072648206
ythdc2	871	936	2.53384274612	2.72161753698	0.931006179848	-0.10313735072648221
gabrg2	724	778	1.04417533466	1.12151271956	0.931041901223	-0.10308199764492876
LOC108183614	3461	3719	1.50879123837	1.62047925253	0.931077171157	-0.10302734618848237
LOC101886786	255	274	47.0644964222	50.5467853912	0.931107607692	-0.10298018584361111
amotl1	497	534	2.79988185774	3.00686768205	0.93116231035	-0.10289542986721013
zgc.158376	1250	1343	3.88574422643	4.17282289499	0.931202767099	-0.1028327496199352
LOC100334677	121	130	3.44390547771	3.69827283677	0.931219958535	-0.10280611549580235
hyou1	2716	2918	19.2392591606	20.6601566093	0.931225233403	-0.10279794341510148
arid1aa	13516	14521	59.8728198833	64.2936079736	0.931240628273	-0.10277409320254782
aff3	296	318	1.24242708044	1.33412358041	0.931268361256	-0.10273112939734796
celf3b	148	159	0.74998078564	0.805332616077	0.931268361256	-0.1027311293973478
tprn	592	636	1.97760817615	2.12356422533	0.931268361256	-0.1027311293973478
gstm.2	175	188	8.77168238327	9.41873202563	0.931301831223	-0.10267927958725095
LOC110438883	754	810	6.51865358419	6.99940813278	0.931314971284	-0.10265892424526515
si.ch73.196l6.5	781	839	11.6848461212	12.5465310857	0.931320860036	-0.10264980203978606
psen2	835	897	9.3733000959	10.0644079405	0.931331495241	-0.10263332729978888
LOC566136	431	463	2.32047694041	2.49155638776	0.931336313241	-0.10262586391308057
asic4a	1226	1317	0.953572740115	1.02385598811	0.931354361536	-0.1025979063076751
ppp1r11	1563	1679	46.9092792552	50.3663200491	0.931362053242	-0.102585991679308
abcg1	189	203	0.614590434925	0.659796144084	0.931485338973	-0.1023950327060461
apoa1bp	81	87	2.78686358046	2.99184910793	0.931485338973	-0.10239503270604591
fgf9	27	29	0.57138283501	0.613410443626	0.931485338973	-0.10239503270604573
gnb3b	27	29	0.209349958312	0.224748527489	0.931485338973	-0.10239503270604573
LOC100004744	27	29	0.38199672604	0.41009419049	0.931485338973	-0.10239503270604573
LOC110439861	27	29	0.610184674167	0.655066321107	0.931485338973	-0.10239503270604591
opcml	594	638	0.289454533758	0.310745131079	0.931485338973	-0.10239503270604573
si.ch211.248e11.2	27	29	1.22220559472	1.31210395224	0.931485338973	-0.10239503270604573
si.dkey.10f21.4	27	29	0.600087055445	0.644225980096	0.931485338973	-0.10239503270604573
tacr2	27	29	0.566995559298	0.608700465348	0.931485338973	-0.10239503270604557
zgc.165604	81	87	1.02724623335	1.10280451057	0.931485338973	-0.10239503270604573
ints3	3539	3801	15.7628457805	16.9216097889	0.931521644637	-0.10233880317867755
kdm4c	797	856	3.45493348856	3.70889789019	0.931525642077	-0.10233261215261742
dync1li2	1744	1873	8.75707371868	9.40026387771	0.931577435762	-0.10225239920806124
syt7b	1271	1365	0.66367943775	0.712418528117	0.931586436283	-0.10223846054419812
tmem189	947	1017	15.3204415291	16.4449288229	0.931621030053	-0.10218488813105732
bmf1	636	683	11.4999734015	12.3438366636	0.931636873923	-0.10216035274767729
pimr172	176	189	6.00731578264	6.44791554887	0.931667875783	-0.1021123453257178
snap23.1	2085	2239	20.4225759366	21.9203909913	0.931670240038	-0.10210868426251402
dlg5b.1	3412	3664	12.3520313907	13.2578948941	0.931673654787	-0.10210339652059609
ftr85	149	160	1.08536810958	1.16493183489	0.931700960579	-0.10206111416714314
si.ch73.383l1.1	244	262	0.140053286767	0.150312297433	0.931748693607	-0.10198720371650638
syne1a	1681	1805	0.957904779733	1.02806737092	0.931752924789	-0.1019806522803081
pbxip1a	1329	1427	11.3276632651	12.1570741342	0.931775453538	-0.10194576994153128
gnpda1	841	903	28.2881825171	30.3589357093	0.931790982003	-0.1019217269676563
ggh	312	335	6.33782693211	6.80174476776	0.931794289334	-0.10191660622482875
fbrs	5319	5711	30.1047398381	32.307755741	0.931811546411	-0.10188988737844477
f11r.2	95	102	2.16221411414	2.32041148797	0.931823568944	-0.10187127338249005
LOC100334178	760	816	2.7067095521	2.90474467733	0.931823568944	-0.10187127338249005
zgc.194246.2	95	102	13.0861475095	14.0435893077	0.931823568944	-0.10187127338249005
zgc.194246	95	102	13.0861475095	14.0435893077	0.931823568944	-0.10187127338249005
elf2a	923	991	6.021047817	6.46150630151	0.931833466693	-0.10185594928265616
tmem147	1602	1720	10.584896718	11.3590576166	0.931846379802	-0.10183595692269229
kmt2d	23006	24700	88.020257264	94.4557093561	0.9318680455	-0.10180241423546343
slc5a8	163	175	1.39851454309	1.50074592828	0.931879618482	-0.10178449734319342
mafgb	394	423	2.02799746195	2.17621247331	0.931893133973	-0.10176357340551571
LOC110437876	231	248	0.66074847605	0.709031636597	0.931902671114	-0.10174880871275997
cstf1	3126	3356	45.9556895283	49.3130662766	0.931917096182	-0.10172647718210129
osbpl10b	7984	8571	10.7680180939	11.554109683	0.931964330384	-0.10165335606220971
hif1al	10444	11211	66.3795794949	71.2199605571	0.932036173226	-0.10154214653100117
etf1a	109	117	0.604215012784	0.648247153158	0.932075073281	-0.10148193454842026
LOC100334619	327	351	2.23551041952	2.39842313522	0.932075073281	-0.10148193454842043
tor4aa	792	850	12.2894659525	13.1830681556	0.93221591571	-0.10126395068739678
cpsf3	4945	5307	54.8632474765	58.8510268692	0.932239425465	-0.10122756750708384
cd22	41	44	0.550209179929	0.590182590544	0.932269417541	-0.10118115376115583
cx28.9	41	44	0.992164526678	1.06424656651	0.932269417541	-0.10118115376115583
agap2	260	279	0.785129859546	0.842096945949	0.932350916747	-0.10105503854267528
mrps28	479	514	111.708608821	119.813013457	0.932357893333	-0.10104424319964005
LOC108182329	1095	1175	10.6272594992	11.3981606914	0.932366176173	-0.10103142670576866
ntpcr	575	617	10.0049216416	10.730519632	0.932379976432	-0.1010100730596225
mrpl19	849	911	27.0396203243	29.0002016962	0.932394215996	-0.10098803999095442
fzd8a	2191	2351	126.564597457	135.741372552	0.932395150259	-0.10098659440474107
mmab	137	147	4.61333995972	4.947684172	0.932424099708	-0.1009418016177798
chd8	8086	8676	40.3286091469	43.2502670301	0.932447633647	-0.10090538914252153
LOC110438806	96	103	0.556280862215	0.59655412531	0.932490177527	-0.10083956620400432
btbd9	919	986	7.41658105717	7.95343788464	0.932500028885	-0.10082432483081945
rdh14a	631	677	37.3685707157	40.0733398091	0.932504525295	-0.10081736833439017
zgc.56576	1166	1251	16.6928566035	17.9010771573	0.932505706606	-0.10081554070726546
caprin1b	7766	8332	51.1931227864	54.8975850164	0.932520488307	-0.10079267187411149
mrps33	467	501	18.6232743442	19.9694741478	0.932587118039	-0.10068959322748876
abcb10	1264	1356	13.3623714161	14.3280107007	0.93260479038	-0.10066225470118308
zcchc9	935	1003	28.0559352633	30.0817997179	0.932654812092	-0.10058487557912393
LOC110438308	1666	1787	17.6518106137	18.9246805452	0.932740215697	-0.10045277341788508
LOC110437804	124	133	2.52399268138	2.70587537039	0.932782311041	-0.10038766485625653
iqsec1a	193	207	0.625515203533	0.670564640455	0.932818651321	-0.10033145997318695
psmb3	4828	5178	47.2318259707	50.6313214988	0.93285785503	-0.10027082888703197
si.ch211.256m1.8	69	74	0.93178074432	0.998817407814	0.932883965608	-0.10023044859272287
smarce1	9899	10616	163.055805406	174.781553068	0.932911983813	-0.100187119390042
adnp2b	3454	3704	76.6986969053	82.2103264455	0.932956968078	-0.10011755547325436
exosc4	1354	1452	44.8417320234	48.0640179864	0.932958456283	-0.10011525416269614
LOC100536575	152	163	2.77814300468	2.9777508427	0.932966910746	-0.1001021805294343
mylz3	152	163	2.85409024198	3.05915484152	0.932966910746	-0.1001021805294343
cnot8	1341	1438	17.6664620043	18.9351798463	0.932996789454	-0.10005597827676602
zfpm2a	636	682	0.310068674389	0.332334091281	0.933002910395	-0.10004651348175932
card14	401	430	1.22709639884	1.31520214063	0.933009733585	-0.10003596287648221
a2ml	97059	104078	350.064537755	375.198407352	0.933011790284	-0.10003278264613925
rgs9a	484	519	2.053829886	2.20128466358	0.933014216644	-0.10002903082522865
and3	83	89	2.01306211183	2.15753987903	0.933035876366	-0.09999553936141513
LOC103911531	83	89	8.17081885966	8.7572397446	0.933035876366	-0.09999553936141531
nipa1	332	356	12.5100312801	13.4078780859	0.933035876366	-0.09999553936141513
nsun6	83	89	0.346950429833	0.371851113791	0.933035876366	-0.09999553936141513
LOC100148581	263	282	4.04549945385	4.33566031428	0.933075739473	-0.09993390284843334
ppp1r21	10188	10924	9.04496533397	9.69369619029	0.933077038564	-0.09993189423303418
LOC568792	180	193	0.354044771454	0.379430931058	0.933094121942	-0.09990548068034819
dnajc18	1191	1277	12.3553372332	13.2410822124	0.933106300148	-0.09988665158055215
cpeb1b	97	104	1.38184645555	1.48085022766	0.933143966714	-0.09982841569590672
irf2bp1	1206	1293	25.8564306171	27.7082776965	0.933166286994	-0.09979390765211175
psmd8	4242	4548	79.2657600612	84.9425242176	0.933169349407	-0.09978917310363526
sertad2b	2733	2930	5.57760344135	5.9767537755	0.933216199103	-0.09971674452834545
LOC108179093	111	119	0.777174745425	0.832784061534	0.933224807393	-0.09970343669977985
ccdc32	583	625	12.1160434052	12.9826104363	0.933251711172	-0.09966184609089533
avpr2ab	667	715	1.93309227402	2.0712023753	0.933318876548	-0.09955802022310896
LOC101886309	2140	2294	13.8131951108	14.8000618038	0.933320096495	-0.09955613446925798
ca10a	834	894	0.502210975477	0.538080694307	0.933337658812	-0.09952898748059649
LOC103910757	862	924	17.2058931099	18.4345129784	0.933352192707	-0.0995065220689016
vma21	961	1030	23.1993854669	24.8530709981	0.933461521462	-0.09933754103877251
yjefn3	195	209	0.389704193949	0.417480790279	0.93346616904	-0.09933035807321436
clic3	656	703	11.5627742167	12.3852071131	0.933595547581	-0.09913041419639386
shisa8b	419	449	0.814267449264	0.872145882053	0.933636752773	-0.09906674078373755
mmgt1	1481	1587	84.7696796923	90.7929553697	0.933659217801	-0.0990320272882763
tmem110l	3411	3655	23.0954642823	24.7355801949	0.933694059339	-0.09897819096833796
golph3	5047	5408	35.9527815458	38.5057526426	0.933698969073	-0.09897060472570007
fahd2a	4223	4525	14.9409952459	16.001723883	0.933711602276	-0.0989510847985703
cbln8	14	15	0.869849445095	0.931530451927	0.933785302773	-0.09883721329285654
cnga1	42	45	0.366032243321	0.391987582407	0.933785302773	-0.09883721329285669
crfb16	154	165	1.50363238818	1.61025493089	0.933785302773	-0.09883721329285669
fam113	42	45	0.804599658651	0.861653804425	0.933785302773	-0.09883721329285669
hcst	14	15	0.538319403521	0.576491621707	0.933785302773	-0.09883721329285669
LOC100534675	28	30	1.64910376396	1.76604167903	0.933785302773	-0.09883721329285654
LOC101883959	28	30	2.16545553375	2.31900794254	0.933785302773	-0.09883721329285669
LOC101883960	56	60	0.957012272927	1.02487399414	0.933785302773	-0.09883721329285654
LOC101886963	84	90	1.15783313841	1.2399350632	0.933785302773	-0.09883721329285669
negaly6	14	15	0.406310149831	0.435121594466	0.933785302773	-0.09883721329285669
ntn2	98	105	0.435554396396	0.466439549972	0.933785302773	-0.09883721329285654
pdk3b	42	45	0.643548591192	0.689182608979	0.933785302773	-0.09883721329285669
si.dkey.234i14.3	42	45	0.946332612302	1.013437039	0.933785302773	-0.09883721329285669
si.dkey.242e21.4	126	135	3.1966857074	3.42336262726	0.933785302773	-0.09883721329285687
tacr3a	28	30	0.0693199528161	0.07423542929	0.933785302773	-0.09883721329285669
tbc1d13	364	390	21.3630679559	22.8779226793	0.933785302773	-0.09883721329285669
tnnt3a	14	15	0.158660853355	0.169911491307	0.933785302773	-0.09883721329285687
mgat4a	2662	2852	3.28220864189	3.51477393574	0.933832076231	-0.09876495027393857
rwdd	1079	1156	22.5236116886	24.1192702292	0.933843000827	-0.09874807275460426
mat1a	1051	1126	19.176775208	20.5352972857	0.933844538075	-0.09874569785999315
hecw1b	701	751	1.07995470202	1.15642427945	0.933874116289	-0.09870000324559092
phf24	618	662	1.27963942864	1.37008297623	0.933986810176	-0.0985259186447853
zgc.112980	4257	4560	47.7051103197	51.0758778314	0.934004707215	-0.09849827401233871
si.dkey.32e23.6	534	572	0.82621298787	0.88457881061	0.934018515886	-0.09847694483277772
hibadha	1012	1084	2.65800987867	2.84573924318	0.934031424361	-0.09845700640150379
LOC101882338	759	813	1.56863777009	1.67942718969	0.934031424361	-0.09845700640150362
etaa1	984	1054	9.49605907153	10.1666684896	0.934038429719	-0.09844618603991695
pigx	211	226	5.14992770088	5.51336644113	0.934080430871	-0.09838131344994498
si.cabz01063885.1	619	663	15.1400175211	16.2083572205	0.934087107978	-0.09837100064026545
pnpt1.2	183	196	12.4670259997	13.3461987901	0.934125603539	-0.09831154557310803
dazap1	690	739	2.40190357099	2.57122840973	0.934146325508	-0.09827954222256169
btg2	6162	6599	363.205041747	388.77474514	0.934230029824	-0.09815027511652534
syndig1	973	1042	3.52565299321	3.7738461101	0.934233376335	-0.09814510723933899
rab40c	4796	5136	20.4166706615	21.8534750456	0.934252818779	-0.09811508345002197
cul5a.2	1398	1497	8.42270625281	9.01479854876	0.934319963697	-0.09801140042492267
ciarta	339	363	4.37820877681	4.6859012985	0.934336533767	-0.09798581460134903
LOC110439426	876	938	3.93036795272	4.20650766613	0.934354163756	-0.0979585926561454
klhl2.2	1018	1090	4.33720655675	4.6417160337	0.934397219747	-0.09789211333053557
gpat4	3224	3452	12.8985572052	13.8040533958	0.934403601269	-0.09788226039292987
LOC100535405	99	106	3.03109309341	3.24384196698	0.934414538152	-0.0978653742255318
