number	gene	sample1	sample2	sample1_rpkm	sample2_rpkm	rpkm_ratio	LogFC	DEGs
5256	samd1b	1054	1335	6.52876792459	8.26535722889	0.789895432683	0.340266414679644	NA
5257	znf521	319	404	0.598206811598	0.7572369167	0.78998632846	0.340100408728868	NA
5258	dmxl2	6981	8841	9.02275021843	11.4212182286	0.789998933378	0.340077389460594	NA
5259	LOC100333907	184	233	2.21208561615	2.7998178134	0.790081985179	0.33992572833921	NA
5260	LOC799279	184	233	0.981127799691	1.24180505074	0.790081985179	0.33992572833921	NA
5261	crabp1a	139	176	0.687218841212	0.869726429897	0.790155177063	0.339792085655732	NA
5262	l3hypdh	496	628	10.1897328136	12.8952719725	0.790191384512	0.339725978246694	NA
5263	zgc.114174	124	157	0.935703116052	1.18414745389	0.790191384512	0.339725978246694	NA
5264	eno4	109	138	0.783521866908	0.991501675517	0.790237562129	0.339641671743185	NA
5265	fam124b	109	138	2.53141556074	3.20336020717	0.790237562129	0.339641671743185	NA
5266	uacaa	1128	1428	4.51685918012	5.71538382366	0.79029848554	0.339530451372249	NA
5267	ptenb	5944	7524	38.0584561088	48.1516191383	0.790387878743	0.339367272726541	NA
5268	cldn15b	1283	1624	4.14366500259	5.24244337658	0.790407202317	0.339332001837436	NA
5269	vipr2	365	462	0.696291343186	0.880906570572	0.790425870854	0.33929792739062	NA
5270	dnali1	429	543	14.8894696803	18.8369901045	0.79043783522	0.339276090046758	NA
5271	cacna1sa	350	443	0.933022093402	1.18036779589	0.790450312731	0.339253316464632	NA
5272	trgv2	320	405	1.61164439038	2.03875016075	0.790506076422	0.339151542626567	NA
5273	zgc.152986	128	162	0.896493607253	1.13407554223	0.790506076422	0.339151542626567	NA
5274	zmat4b	309	391	0.738427880953	0.933933828612	0.790664026005	0.33886330914492	NA
5275	lhx2a	49	62	0.476788231646	0.602991068397	0.790705296703	0.338788006013609	NA
5276	lims2	294	372	7.71797829635	9.76087845691	0.790705296703	0.338788006013609	NA
5277	si.dkey.224e22.2	49	62	0.371299646014	0.469580319699	0.790705296703	0.338788006013609	NA
5278	grnb	7039	8905	41.4216103725	52.3768867088	0.79083758076	0.338546665035061	NA
5279	LOC100333000	200	253	3.89038722096	4.91895781457	0.790896642665	0.338438924661528	NA
5280	parp6b	1936	2449	9.30107464692	11.7599724558	0.790909560536	0.338415361031326	NA
5281	mef2ab	585	740	1.45249931186	1.83646024555	0.790923362146	0.338390185787487	NA
5282	olfml2ba	827	1046	6.53355287342	8.25972004351	0.791013840542	0.338225156817609	NA
5283	jam2b	34	43	0.378784027888	0.478818518921	0.791080572117	0.338103453193701	NA
5284	xpr1a	495	626	0.567158235883	0.716907493321	0.791117739969	0.338035671707589	NA
5285	si.ch73.144d13.5	862	1090	18.854676527	23.8302204865	0.791208647763	0.337869900317133	NA
5286	oprm1	121	153	0.462389565066	0.58439141544	0.791232644507	0.337826145159999	NA
5287	znf1117	405	512	8.11412331763	10.252889671	0.791398676667	0.337523441969955	NA
5288	zcchc10	746	943	23.6689894824	29.9048979307	0.791475347525	0.337383680161801	NA
5289	si.dkey.12e7.1	178	225	6.92041465441	8.74348109634	0.791494209017	0.337349299992581	NA
5290	col9a2	182	230	0.600301975342	0.758256187621	0.791687539308	0.336996950487621	NA
5291	LOC103909828	1821	2301	36.5321602663	46.139381619	0.791778281035	0.336831600989194	NA
5292	zgc.162184	5668	7162	28.0928823526	35.4805642693	0.791782287886	0.336824300144448	NA
5293	ccdc186	2227	2814	6.36922516147	8.04415111787	0.791783380017	0.336822310190685	NA
5294	LOC100534741	334	422	1.70273464767	2.15031804735	0.791852465622	0.336696435975075	NA
5295	cyb5b	1021	1290	14.1744974765	17.9003441877	0.791856141305	0.336689739174757	NA
5296	klc4	224	283	3.23674237322	4.08729790858	0.791902730267	0.33660486051622	NA
5297	zgc.101559	281	355	8.50131374767	10.7348954755	0.791932605873	0.336550433913061	NA
5298	LOC108179205	319	403	8.35095043257	10.5448404144	0.791946592302	0.33652495450504	NA
5299	cdcp2	452	571	2.25298772278	2.84476398474	0.79197702687	0.336469512689598	NA
5300	as3mt	247	312	2.2947433765	2.89722022492	0.792050033602	0.336336527019513	NA
5301	fa2h	266	336	40.2132709798	50.7711246434	0.792050033602	0.336336527019513	NA
5302	gnb5b	133	168	0.530370412038	0.669617308929	0.792050033602	0.336336527019513	NA
5303	ncam3	361	456	1.93950559702	2.44871600876	0.792050033602	0.336336527019513	NA
5304	terb2	19	24	1.18688314621	1.49849516553	0.792050033602	0.336336527019513	NA
5305	LOC799968	289	365	3.16067373336	3.98992223742	0.792164244133	0.336128511008643	NA
5306	asmt2	156	197	2.04459390225	2.58070540589	0.792261641947	0.33595114033607	NA
5307	c15h3orf80	156	197	3.38416559217	4.27152522979	0.792261641947	0.33595114033607	NA
5308	sesn3	15250	19256	46.1314560582	58.2214662693	0.792344456679	0.335800343991466	NA
5309	xpnpep3	1755	2216	9.59755316773	12.1127542031	0.792351021645	0.335788390599207	NA
5310	gba2	1097	1385	5.88742466899	7.42947715475	0.792441318057	0.3356239902753	NA
5311	snrkb	141	178	0.560874702834	0.707711877813	0.792518425106	0.335483618309546	NA
5312	ubtd1a	282	356	5.38995600703	6.8010481981	0.792518425106	0.335483618309546	NA
5313	ankrd54	1109	1400	18.3437211882	23.1458787022	0.792526454675	0.335469001412561	NA
5314	lhx9	61	77	0.699050063675	0.881980355818	0.792591421185	0.335350742873957	NA
5315	si.ch211.68a17.7	61	77	5.20166164161	6.56285382679	0.792591421185	0.335350742873957	NA
5316	rbmx2	408	515	6.87180644211	8.66977300354	0.792616650898	0.335304819841027	NA
5317	rabgap1l2	828	1045	18.169112842	22.9197258371	0.792728192785	0.335101809210862	NA
5318	rtn1a	1294	1633	4.24222124831	5.35100018305	0.792790338852	0.33498871331113	NA
5319	ccdc3b	126	159	0.702879642469	0.886537859285	0.792836577826	0.334904571526381	NA
5320	her4.3	210	265	16.8292928069	21.226685647	0.792836577826	0.334904571526381	NA
5321	wu.fa25f02	672	848	7.5457945891	9.51746526351	0.792836577826	0.334904571526381	NA
5322	si.ch211.150o23.3	470	593	7.41927340667	9.35638218701	0.792963910449	0.334672887722946	NA
5323	dnah12.2	409	516	1.48597954583	1.87382473575	0.793019495088	0.334571762223448	NA
5324	zgc.111986	1942	2450	99.0570288662	124.908472908	0.793036905825	0.334540088212683	NA
5325	kiaa1024l	130	164	2.19865491868	2.77234522716	0.793066785892	0.334485731331571	NA
5326	LOC110437829	130	164	30.3175765066	38.2282766672	0.793066785892	0.334485731331572	NA
5327	wt1b	65	82	0.404778241498	0.510396159187	0.793066785892	0.334485731331572	NA
5328	zgc.113090	65	82	2.82911412714	3.56730880358	0.793066785892	0.334485731331572	NA
5329	cfp	241	304	2.22949932826	2.81095329287	0.793147055809	0.334339716955566	NA
5330	LOC101884906	176	222	9.49578215714	11.9718369142	0.793176705058	0.334285787454751	NA
5331	pimr209	176	222	3.1109565986	3.92214821585	0.793176705058	0.334285787454751	NA
5332	si.dkey.237i9.8	176	222	0.504598037855	0.636173547	0.793176705058	0.334285787454751	NA
5333	stil	1684	2124	20.0625968697	25.2923576536	0.793227628062	0.3341931674797	NA
5334	ubald1b	804	1014	12.1181507822	15.275941999	0.793283372178	0.334091785566354	NA
5335	bmp4	2841	3583	19.3967136898	24.4508224643	0.793294937955	0.334070751763137	NA
5336	prelid3a	383	483	5.76692270141	7.2691265482	0.793344656083	0.333980336652759	NA
5337	dicp1.19	272	343	4.09352031579	5.15955098797	0.79338692947	0.333903464664415	NA
5338	cdkn1bb	1180	1488	36.94790796	46.5693868094	0.793394770501	0.33388920660077	NA
5339	si.dkey.238o13.4	1376	1735	33.6717792308	42.4362357122	0.793467626564	0.333756732505468	NA
5340	LOC108179511	69	87	1.11006478192	1.39896944384	0.793487510977	0.333720578812502	NA
5341	dact3a	261	329	3.25647773021	4.10292185763	0.79369723412	0.333339316907299	NA
5342	rbm4.3	10861	13686	460.595265756	580.117456578	0.793968980821	0.332845450352154	NA
5343	dnajc19	300	378	6.96182452476	8.76765313911	0.794035121406	0.332725273467134	NA
5344	si.ch211.161m3.4	300	378	7.28905614109	9.1797654091	0.794035121406	0.332725273467134	NA
5345	toe1	804	1013	19.9044017127	25.0664174021	0.794066475211	0.332668307364152	NA
5346	LOC101885450	154	194	4.01542044936	5.05593844662	0.794198839987	0.332427841234169	NA
5347	ctsk	285	359	4.4866791461	5.64890595121	0.794256301105	0.33232346451289	NA
5348	LOC100534762	821	1034	15.1380627333	19.0562492583	0.794388367204	0.332083598279072	NA
5349	txlna	2942	3705	26.1055332719	32.8600224373	0.794446605193	0.331977835680308	NA
5350	fam117ba	27	34	0.332355907631	0.418319681505	0.794502200889	0.331876878828813	NA
5351	il1rap	378	476	0.956730471935	1.2041885735	0.794502200889	0.331876878828813	NA
5352	LOC108183299	54	68	0.996048851319	1.25367664206	0.794502200889	0.331876878828813	NA
5353	ns.zf.e68	27	34	0.340949394833	0.429135872061	0.794502200889	0.331876878828813	NA
5354	zgc.153345	54	68	0.83800457882	1.0547542573	0.794502200889	0.331876878828813	NA
5355	yme1l1a	2874	3619	17.8752249798	22.4979567944	0.794526593821	0.331832585657145	NA
5356	slc16a6b	1065	1341	10.4678019029	13.1742047201	0.794568030883	0.331757346533216	NA
5357	oafb	274	345	3.5842750848	4.51086269716	0.794587493664	0.331722008446947	NA
5358	mcm6l	170	214	0.992112889339	1.24829056052	0.794777210304	0.331377590005387	NA
5359	si.ch211.180f4.1	85	107	0.265200673304	0.333679262397	0.794777210304	0.331377590005388	NA
5360	tpte	966	1216	8.37651928021	10.5392518688	0.79479258912	0.331349674349755	NA
5361	mocos	684	861	6.22736509977	7.83503824381	0.794809789817	0.331318452252888	NA
5362	smim4.2	143	180	9.99085951298	12.5698201065	0.794829156527	0.331283299293228	NA
5363	slc14a2	174	219	2.59553718865	3.26521561603	0.794905296881	0.331145103494387	NA
5364	LOC103909509	1048	1319	10.5778748809	13.3067403011	0.794926078176	0.331107387456037	NA
5365	LOC100151603	561	706	14.7374505912	18.5376186777	0.795002359656	0.33096895240433	NA
5366	lrrc8c	3535	4448	38.5682991521	48.5060142495	0.795124063456	0.330748112768688	NA
5367	kat8.2	1608	2023	33.3717286993	41.9641359307	0.795244033009	0.330530453121296	NA
5368	acot8	31	39	0.557584177789	0.70113734099	0.7952567139	0.330507448217316	NA
5369	chac2	62	78	2.14000756257	2.69096447118	0.7952567139	0.330507448217316	NA
5370	LOC101882208	31	39	0.464727574133	0.584374285699	0.7952567139	0.330507448217315	NA
5371	LOC101886493	31	39	2.31993854669	2.91721969289	0.7952567139	0.330507448217315	NA
5372	LOC103908636	527	663	3.12058812504	3.92400098043	0.7952567139	0.330507448217316	NA
5373	tmem9	217	273	6.44707393876	8.10690916036	0.7952567139	0.330507448217315	NA
5374	msra	760	956	0.841923516167	1.05853855937	0.795364050479	0.330312739391743	NA
5375	tmem259	3231	4064	16.5569566857	20.8155071445	0.79541452297	0.330221191248745	NA
5376	LOC101882553	617	776	12.2976366916	15.459233549	0.795488123819	0.330087702779652	NA
5377	gpr12	66	83	1.6719165115	2.10154399463	0.795565791519	0.329946851730414	NA
5378	LOC101882596	598	752	4.18733123057	5.26312537174	0.795597850102	0.329888717221474	NA
5379	LOC110438146	10221	12852	279.284548887	351.005547688	0.795669899597	0.329758072395852	NA
5380	dnah5l	5637	7088	7.4745491973	9.39399709016	0.795672930869	0.329752576155749	NA
5381	LOC100007100	136	171	3.85261163431	4.84174793878	0.795706774293	0.329691213377501	NA
5382	fam221a	35	44	1.19708134753	1.5041738648	0.795839746682	0.329450141434273	NA
5383	napga	1015	1276	4.11864443557	5.17521831845	0.795839746682	0.329450141434273	NA
5384	psmb6	2660	3344	46.3157826426	58.1973730713	0.795839746682	0.329450141434273	NA
5385	si.dkey.7j14.5	35	44	0.443946687447	0.557834274172	0.795839746682	0.329450141434273	NA
5386	wfs1b	751	944	5.5159564573	6.93014990744	0.795936095319	0.329275491589512	NA
5387	LOC108191474	327	411	8.22403206165	10.3316243339	0.796005719517	0.329149297925542	NA
5388	si.dkeyp.75h12.7	74	93	1.31063403043	1.64635092306	0.7960842443	0.329006985221024	NA
5389	march8	3978	4999	2.31193762296	2.90391709208	0.796144500564	0.328897790591722	NA
5390	LOC100536964	113	142	7.52109109491	9.44670801842	0.796160004125	0.328869696831437	NA
5391	asah1a	873	1097	25.6230732716	32.1820232957	0.796192117451	0.328811506515695	NA
5392	mpv17	1474	1852	4.91633440826	6.17411418592	0.796281743456	0.328649113907109	NA
5393	galr2b	39	49	0.357427103761	0.448857718401	0.796303793181	0.328609164994902	NA
5394	zgc.172341	78	98	1.01557189544	1.27535734997	0.796303793181	0.328609164994902	NA
5395	zgc.85777	1612	2025	6.60546397069	8.29379049431	0.796434871995	0.328371703873324	NA
5396	tefm	328	412	7.09904425649	8.91277613751	0.796502026637	0.328250062307077	NA
5397	trim59	492	618	9.3918193368	11.7913313748	0.796502026637	0.328250062307077	NA
5398	zgc.91976.2	660	829	7.88236621301	9.89593754555	0.796525460749	0.328207616991877	NA
5399	zgc.173517	469	589	6.85263083733	8.60180376885	0.79665044931	0.327981251057026	NA
5400	bsna	86	108	0.236529596344	0.296893395993	0.796681905144	0.327924287203313	NA
5401	org	43	54	1.22479423246	1.53736921167	0.796681905144	0.327924287203313	NA
5402	tmem255a	86	108	0.687551245456	0.863018528495	0.796681905144	0.327924287203313	NA
5403	map1lc3a	653	820	15.1162588026	18.9729443293	0.796727094134	0.327842457700958	NA
5404	LOC100333012	1307	1641	61.3229323834	76.9565606732	0.796851260593	0.327617637460222	NA
5405	themis2	454	570	3.20331662563	4.019838572	0.796876931314	0.327571161503131	NA
5406	si.zfos.364h11.1	411	516	1.19081165707	1.49430998921	0.796897341029	0.327534211483514	NA
5407	zgc.171501	184	231	0.953315717607	1.19624642481	0.796922521847	0.327488625100987	NA
5408	znf1003	552	693	13.3600717116	16.7645804271	0.796922521847	0.327488625100987	NA
5409	corin	423	531	1.24022358223	1.55612285463	0.796995930333	0.327355737426146	NA
5410	tusc5a	47	59	0.289865749455	0.363697904121	0.796995930333	0.327355737426146	NA
5411	LOC108191611	145	182	14.1722964102	17.7800654446	0.797089102642	0.327187089925704	NA
5412	LOC110439612	388	487	9.3877540448	11.7773798096	0.797100390458	0.327166659637157	NA
5413	mastl	631	792	6.19759514318	7.7751498422	0.797102984375	0.327161964839003	NA
5414	LOC100333206	200	251	1.48528088767	1.86312529006	0.797198607945	0.326988903917989	NA
5415	atxn7l1	455	571	3.24415457002	4.06926518137	0.797233511562	0.326925740018726	NA
5416	fam83fa	153	192	1.54025824859	1.93193754977	0.797260889086	0.326876197770447	NA
5417	ripk4	561	704	2.53086531161	3.17445060488	0.797260889086	0.326876197770447	NA
5418	si.dkeyp.35e5.9	255	320	5.9047975037	7.40635541582	0.797260889086	0.326876197770447	NA
5419	znf143b	2166	2718	26.5775076459	33.3345805212	0.797295398063	0.326813752901006	NA
5420	zgc.109913	259	325	7.49648871881	9.40223780178	0.797308989291	0.326789159971205	NA
5421	LOC559843	314	394	1.54972281895	1.94361545662	0.797340242216	0.326732610306691	NA
5422	si.dkey.163m14.7	157	197	3.83691730918	4.81214556351	0.797340242216	0.326732610306691	NA
5423	LOC100331987	432	542	0.726561719404	0.911124646102	0.797433943328	0.326563078932345	NA
5424	znf800a	2651	3326	36.1235845504	45.2994676777	0.797439493273	0.326553038161952	NA
5425	hivep2b	271	340	1.0942852393	1.37223947922	0.797444801633	0.326543434525772	NA
5426	dpep2	165	207	1.65155713423	2.07095063167	0.797487448021	0.326466282995452	NA
5427	aldob	35390	44397	608.53089586	763.036718832	0.797511942533	0.326421971866154	NA
5428	im.7140347	1144	1435	11.1445220032	13.9725948087	0.797598596097	0.326265224526603	NA
5429	si.dkeyp.93d12.1	1547	1940	9.58609921634	12.0155340468	0.797808834715	0.325884995367396	NA
5430	shc2	63	79	0.270921832516	0.339562942918	0.79785453085	0.325802364419128	NA
5431	si.dkey.283b15.2	63	79	0.417121122391	0.522803476401	0.79785453085	0.325802364419129	NA
5432	mhc1zba	445	558	10.185287697	12.7654824007	0.797877226832	0.32576132571737	NA
5433	mmp17a	264	331	0.255039021888	0.319610062139	0.797969313548	0.325594827190706	NA
5434	dpp7	8660	10856	75.0332917251	94.0146826911	0.79810184513	0.325355235546709	NA
5435	LOC560010	426	534	5.40027777926	6.76608578953	0.798139123157	0.325287851203658	NA
5436	LOC101882691	1432	1795	13.3857847973	16.7708477392	0.798157911005	0.325253891188099	NA
5437	mmp23bb	146	183	1.51490556647	1.89790092669	0.798200551551	0.325176819145968	NA
5438	mcf2lb	83	104	0.365518377421	0.45777725075	0.798463394198	0.32470182653611	NA
5439	si.ch73.352p4.8	83	104	1.52890169208	1.91480499068	0.798463394198	0.32470182653611	NA
5440	trappc2l	415	520	16.0640906042	20.1187565027	0.798463394198	0.32470182653611	NA
5441	LOC110439855	688	862	4.6491560407	5.82214065046	0.79853035504	0.324580844128942	NA
5442	LOC100006815	708	887	14.1846896516	17.762330348	0.79858269572	0.324486283960009	NA
5443	lrrc15	364	456	14.7068340508	18.4150284215	0.798632166845	0.324396913707988	NA
5444	LOC108183350	103	129	1.38631421399	1.73541722686	0.798836264	0.324028267981978	NA
5445	podn	206	258	0.773203296513	0.967912113355	0.798836264	0.324028267981978	NA
5446	tnfrsf11a	103	129	0.619985900581	0.776111361641	0.798836264	0.324028267981978	NA
5447	rufy2.2	741	928	4.03017572501	5.04479465833	0.798878051133	0.323952802563681	NA
5448	acot12	107	134	0.865562513746	1.08345082023	0.798894142298	0.323923743798568	NA
5449	ftr82	1190	1490	22.0990084023	27.6567941064	0.799044470494	0.32365229689616	NA
5450	rhot1b.2	238	298	1.40173819937	1.75426806783	0.799044470494	0.32365229689616	NA
5451	agxt2	401	502	1.68244869411	2.10518814851	0.799191604465	0.323386667237794	NA
5452	plin2.2	409	512	5.41809996974	6.77927746806	0.799214959893	0.323344506800193	NA
5453	LOC101885237	139	174	1.40081959292	1.75269520298	0.799237420477	0.323303962867163	NA
5454	fech	870	1089	5.32932827217	6.66762002243	0.79928494039	0.323218187722758	NA
5455	sirt4	151	189	3.19911198685	4.0022484259	0.799328688882	0.323139224637936	NA
5456	jag1b	1321	1653	3.90287798259	4.88140399697	0.799540047293	0.322757797787429	NA
5457	si.dkey.189g17.2	390	488	3.89073554452	4.86605115342	0.799567333317	0.322708563555218	NA
5458	myo6b	1266	1584	1.20860614047	1.51145774548	0.799629459761	0.32259647039321	NA
5459	kcnq1	223	279	0.326717310639	0.408565064464	0.799670209364	0.322522951650825	NA
5460	taf13	737	922	129.813680022	162.320599269	0.799736328026	0.32240367107621	NA
5461	si.ch211.113e8.11	247	309	6.26229395059	7.83041389125	0.799739839754	0.322397336061639	NA
5462	angel1	271	339	2.36616634168	2.95845809525	0.799797146181	0.322293961524414	NA
5463	mtfr1	1124	1406	26.9183454567	33.6555827109	0.799818136799	0.322256098593551	NA
5464	zdhhc23a	582	728	3.70077360267	4.62690576924	0.799837685754	0.322220837032355	NA
5465	pdp2	387	484	16.3107999649	20.3891631357	0.799973979132	0.321975020872127	NA
5466	pxk	2579	3225	11.8425385761	14.8017453198	0.800077174702	0.321788927150707	NA
5467	LOC100536587	1605	2007	23.7578256393	29.694004427	0.800088303946	0.321768859094894	NA
5468	LOC101884727	2075	2594	45.0072502435	56.2372523082	0.800310264038	0.321368682871992	NA
5469	atf5b	564	705	19.6794032824	24.5873476069	0.800387402377	0.321229634629305	NA
5470	c3ar1	12	15	1.23974029037	1.54892529129	0.800387402377	0.321229634629304	NA
5471	ccl34b.1.2	4	5	0.226113223447	0.282504725556	0.800387402377	0.321229634629304	NA
5472	ccr7	16	20	0.516137497399	0.644859596573	0.800387402377	0.321229634629305	NA
5473	chrnb1l.2	20	25	0.142498883951	0.178037389803	0.800387402377	0.321229634629305	NA
5474	cnih3	56	70	0.131025385383	0.163702458327	0.800387402377	0.321229634629304	NA
5475	cpe.2	4	5	0.0135140778383	0.0168844209668	0.800387402377	0.321229634629305	NA
5476	crygmx	8	10	0.346195217257	0.432534565423	0.800387402377	0.321229634629305	NA
5477	cx30.9	24	30	0.971246630497	1.21347066135	0.800387402377	0.321229634629305	NA
5478	cxcr3.1	4	5	0.102817376554	0.128459513791	0.800387402377	0.321229634629305	NA
5479	entpd8	24	30	0.198151584915	0.247569594831	0.800387402377	0.321229634629304	NA
5480	fam8a1a	16	20	0.415960793359	0.519699325756	0.800387402377	0.321229634629305	NA
5481	fsd2	36	45	1.60926763398	2.01061089817	0.800387402377	0.321229634629305	NA
5482	grifin	4	5	0.11316292789	0.141385193663	0.800387402377	0.321229634629305	NA
5483	gyg2	12	15	0.110638177308	0.138230782968	0.800387402377	0.321229634629305	NA
5484	havcr2	4	5	0.11280226614	0.140934584684	0.800387402377	0.321229634629305	NA
5485	hoxc12a	12	15	1.07188946721	1.33921331598	0.800387402377	0.321229634629305	NA
5486	kcnj1a.6	4	5	0.200562429198	0.250581691568	0.800387402377	0.321229634629305	NA
5487	kcnt2	180	225	0.403516064705	0.504150944288	0.800387402377	0.321229634629305	NA
5488	l2hgdh	232	290	2.60063064911	3.24921486943	0.800387402377	0.321229634629305	NA
5489	LOC100536144	4	5	0.373255141187	0.466343098452	0.800387402377	0.321229634629305	NA
5490	LOC101882297	32	40	0.513275570564	0.641283919561	0.800387402377	0.321229634629305	NA
5491	LOC101886270	4	5	0.57031970388	0.71255457318	0.800387402377	0.321229634629305	NA
5492	LOC108181630	8	10	0.802784906729	1.00299542989	0.800387402377	0.321229634629304	NA
5493	LOC108182237	4	5	0.159556427365	0.199348998861	0.800387402377	0.321229634629305	NA
5494	LOC108191523	4	5	0.514262638968	0.642517157868	0.800387402377	0.321229634629304	NA
5495	LOC110437962	20	25	2.29651636486	2.86925601033	0.800387402377	0.321229634629305	NA
5496	LOC110438783	4	5	0.0458463340135	0.0572801794198	0.800387402377	0.321229634629305	NA
5497	LOC110438867	4	5	0.484450312072	0.605269786397	0.800387402377	0.321229634629305	NA
5498	LOC110439046	32	40	0.892380107665	1.11493522389	0.800387402377	0.321229634629305	NA
5499	LOC110439716	4	5	0.461063055627	0.576049865675	0.800387402377	0.321229634629305	NA
5500	LOC795662	20	25	1.39602618931	1.74418810837	0.800387402377	0.321229634629305	NA
5501	myct1b	4	5	0.185248549136	0.231448606744	0.800387402377	0.321229634629304	NA
5502	neu4	92	115	1.87976196885	2.3485651614	0.800387402377	0.321229634629305	NA
5503	nitr11a	4	5	0.286109028813	0.357463183407	0.800387402377	0.321229634629304	NA
5504	noxo1b	12	15	0.204701957675	0.255753597654	0.800387402377	0.321229634629304	NA
5505	oprk1	4	5	0.0658589412865	0.0822838304187	0.800387402377	0.321229634629305	NA
5506	rgs18	4	5	0.046379965127	0.0579468954525	0.800387402377	0.321229634629305	NA
5507	si.cabz01093077.1	4	5	0.115442687566	0.14423351395	0.800387402377	0.321229634629304	NA
5508	si.ch211.191i18.4	224	280	12.4748197354	15.5859771135	0.800387402377	0.321229634629305	NA
5509	si.ch211.193i15.1	4	5	0.0839290399767	0.104860520952	0.800387402377	0.321229634629305	NA
5510	si.ch211.194e1.7	8	10	0.0782326469371	0.0977434761026	0.800387402377	0.321229634629304	NA
5511	si.ch211.194m7.4	4	5	0.0317479573445	0.0396657384289	0.800387402377	0.321229634629305	NA
5512	si.ch211.212k18.6	8	10	0.0689257446123	0.0861154790888	0.800387402377	0.321229634629305	NA
5513	si.ch73.288o11.5	4	5	0.0955969633926	0.119438365857	0.800387402377	0.321229634629305	NA
5514	si.dkey.172m14.1	420	525	6.44533413561	8.05276809264	0.800387402377	0.321229634629304	NA
5515	si.dkey.1k23.3	64	80	1.14402811664	1.42934298221	0.800387402377	0.321229634629304	NA
5516	si.dkey.31g6.6.2	8	10	0.530822485746	0.663206947248	0.800387402377	0.321229634629305	NA
5517	si.dkey.31g6.6	8	10	0.533884017385	0.667032009499	0.800387402377	0.321229634629304	NA
5518	si.dkey.78l4.12	4	5	1.0129415616	1.26556409883	0.800387402377	0.321229634629304	NA
5519	smc1a	148	185	1.0754796928	1.3436989258	0.800387402377	0.321229634629305	NA
5520	syt13	20	25	0.16544415079	0.206705090933	0.800387402377	0.321229634629305	NA
5521	taar12j.2	4	5	0.588159616416	0.734843670289	0.800387402377	0.321229634629305	NA
5522	taar12j	4	5	0.588159616416	0.734843670289	0.800387402377	0.321229634629305	NA
5523	tirap	4	5	0.138637623869	0.173213150854	0.800387402377	0.321229634629305	NA
5524	tnfaip6	148	185	1.42909421241	1.78550313032	0.800387402377	0.321229634629305	NA
5525	tnfsf10	36	45	1.07146529251	1.33868335424	0.800387402377	0.321229634629305	NA
5526	tnfsf14	4	5	0.0610788029229	0.076311549559	0.800387402377	0.321229634629304	NA
5527	ttc36	4	5	0.156160728677	0.195106429978	0.800387402377	0.321229634629305	NA
5528	uts2b	8	10	0.186830395154	0.233424957213	0.800387402377	0.321229634629305	NA
5529	wnt5a	40	50	0.618828846645	0.773161652479	0.800387402377	0.321229634629305	NA
5530	zcchc14	196	245	0.521162381645	0.651137661709	0.800387402377	0.321229634629305	NA
5531	zgc.101559.2	268	335	8.10801453514	10.1301126318	0.800387402377	0.321229634629305	NA
5532	zgc.153142	4	5	0.259795892743	0.324587683379	0.800387402377	0.321229634629305	NA
5533	zgc.158222	48	60	0.450112053558	0.562367738699	0.800387402377	0.321229634629305	NA
5534	zgc.162612	8	10	0.913030785422	1.14073607694	0.800387402377	0.321229634629305	NA
5535	zgc.172131	16	20	0.517691794014	0.646801526957	0.800387402377	0.321229634629305	NA
5536	slc35f6	2926	3657	71.6364340616	89.4899654361	0.800496834617	0.321032396944824	NA
5537	ppp3cca	2534	3167	5.28674318216	6.60418771853	0.800513766034	0.321001882629323	NA
5538	ubc	37852	47304	2268.43298904	2833.50988158	0.800573523243	0.320894191525461	NA
5539	si.ch211.235m3.5	433	541	2.47643241253	3.09261309772	0.800757267166	0.320563108842033	NA
5540	eno3	794	992	10.0213900476	12.5143667412	0.800790823447	0.32050265298586	NA
5541	itpka	1055	1318	5.05591379198	6.31324078286	0.800842858031	0.320408911155447	NA
5542	clk4a	5493	6862	77.9791494609	97.3664534282	0.800883124682	0.320336373781103	NA
5543	thap4	237	296	5.63190707581	7.03053845538	0.801063405251	0.320011656472633	NA
5544	ippk	1977	2469	13.0231636476	16.2562609104	0.801116795514	0.319915505155516	NA
5545	hs3st1l2	776	969	2.8775381189	3.59147529836	0.801213395568	0.319741552969896	NA
5546	arntl1a	1086	1356	6.51451980306	8.13021471766	0.801272786672	0.319634615073925	NA
5547	tmem63bb	177	221	7.29842721381	9.10831477576	0.801292817991	0.319598549050376	NA
5548	si.dkey.1b17.9	350	437	4.16022423267	5.19182295766	0.801303177437	0.319579897410212	NA
5549	si.dkey.79f11.10	479	598	0.824922750152	1.02936333274	0.801391232731	0.319421368203867	NA
5550	mvp	16738	20896	96.2667452372	120.122849897	0.801402441914	0.319401189146994	NA
5551	stm	21913	27356	108.659745616	135.584231176	0.801418754034	0.319371824155941	NA
5552	LOC103910162	306	382	4.93292010512	6.15510917452	0.801435029867	0.319342525085039	NA
5553	apoa4a	149	186	4.57965906474	5.71412275828	0.801463191896	0.319291830387812	NA
5554	vps13d	2570	3208	5.64142197529	7.03849108267	0.801510140317	0.319207322115622	NA
5555	edem1	2268	2831	20.7705748594	25.9140372175	0.801518292384	0.319192648705461	NA
5556	rcvrn3	129	161	1.48795452993	1.85616067828	0.801630239958	0.318991162433305	NA
5557	arhgef6	8090	10095	21.9980935873	27.4367451659	0.801774899112	0.318730842643438	NA
5558	lrrc75bb	1013	1264	2.27215164223	2.83377055732	0.801812142611	0.318663829117907	NA
